loan_id,product,cashflow_product,state,industry,annual_revenue,ebitda,ebitda_margin,leverage_ratio,dscr,bureau_score,fcf_margin,revenue_cagr,conduct_classification,years_in_business,pd_estimate,pd_score_band,facility_type,facility_limit,drawn_balance,undrawn_amount,ccf,ead,seniority,has_receivables_security,security_coverage_ratio,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,resolution_strategy,workout_months,realised_lgd,industry_risk_score,industry_risk_level,industry_debt_to_ebitda_benchmark,industry_icr_benchmark,industry_recovery_haircut,lgd_industry_adjusted,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,dscr_stress_overlay,conduct_overlay,supervisory_lgd,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band
254,Cashflow Lending,Merchant Cash Advance,WA,Retail Trade,1705517.54,95706.82,0.0561,16.03,3.385,656,0.0708,0.2955,Green,26,0.016624,A,Revolving,1417956.44,723753.99,694202.45,0.5552,1109150.64,Senior Unsecured,0,0.0032,2018-01-06,Voluntary Administration,0.0849,0.0561,0.0849,Workout,9,0.521801,3.23,Elevated,3.1,3.2,0.0246,0.5464009999999999,1.22,1.05475,1.2867950000000001,1.2867950000000001,macro_plus_industry,v1.0,baseline,0.703106074795,0.0359856,0.7390916747949999,0.0,0.0,0.55,0.7390916747949999,cashflow_lending,A,Merchant Cash Advance,Merchant Cash Advance,NotApplicable,Elevated
255,Cashflow Lending,Business Term Loan,NSW,Transport,779168.55,161122.24,0.2068,44.9,2.9914,720,0.0133,0.0605,Green,8,0.032931,B,Term,4838121.24,4672100.56,166020.68,1.0,4838121.24,Senior Unsecured,0,0.0358,2023-06-13,90 DPD,0.0996,0.0713,0.0996,Workout,25,0.634754,2.14,Medium,2.6,3.8,0.0028000000000000026,0.6375540000000001,1.1666,0.9730000000000001,1.1351018000000002,1.1351018000000002,macro_plus_industry,v1.0,baseline,0.7236886929972002,0.036905600000000004,0.7605942929972002,0.0,0.0,0.45,0.7605942929972002,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Low
256,Cashflow Lending,Invoice Finance,NSW,Wholesale Trade,1317561.92,124149.96,0.0942,50.86,2.7869,578,0.0205,0.1971,Green,18,0.02638,B,Revolving,4476800.22,3284156.3,1192643.92,0.7211,4144149.1,Senior Secured,1,0.764,2021-01-05,Cash Flow Shortfall,0.0959,0.0798,0.0959,DOCA,27,0.442093,3.23,Elevated,3.5,2.9,0.0246,0.466693,1.1227,1.05475,1.184167825,1.184167825,macro_plus_industry,v1.0,baseline,0.552642834752725,0.0402192,0.592862034752725,0.0,0.0,0.35,0.592862034752725,cashflow_lending,B,Invoice Finance,Invoice Finance,NotApplicable,Elevated
257,Cashflow Lending,Professional Practice Loan,QLD,Real Estate,9988507.88,454130.98,0.0455,0.96,0.9523,519,0.1851,0.1825,Green,24,0.026638,B,Term,250273.75,215063.56,35210.19,1.0,250273.75,Senior Unsecured,0,0.0182,2023-02-21,Covenant Breach,0.091,0.0663,0.091,DOCA,12,0.721016,2.9,Medium,3.8,2.7,0.018,0.739016,1.1249839692307693,1.03,1.1587334883076923,1.1587334883076923,macro_plus_industry,v1.0,baseline,0.8563225875951975,0.039216,0.9024925875951976,0.006954,0.0,0.45,0.9024925875951976,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Medium
258,Cashflow Lending,Business Term Loan,QLD,Retail Trade,1982935.68,164601.51,0.083,45.53,2.8733,678,0.168,0.0963,Green,15,0.011246,A,Term,6137552.97,5836531.27,301021.7,1.0,6137552.97,Senior Unsecured,0,0.1021,2023-12-22,Covenant Breach,0.0941,0.0551,0.0941,Voluntary Administration,7,0.523948,3.23,Elevated,3.1,3.2,0.0246,0.5485479999999999,1.1199999999999999,1.05475,1.18132,1.18132,macro_plus_industry,v1.0,baseline,0.6480107233599999,0.0359856,0.6839963233599998,0.0,0.0,0.45,0.6839963233599998,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Elevated
259,Cashflow Lending,Professional Practice Loan,NSW,Wholesale Trade,3540037.04,453226.95,0.128,13.05,1.5904,584,0.0587,-0.1324,Green,19,0.050756,C,Term,4128003.15,3967229.51,160773.64,1.0,4128003.15,Senior Unsecured,0,0.1826,2020-04-15,Bureau Downgrade,0.08,0.0538,0.08,Voluntary Administration,16,0.756762,3.23,Elevated,3.5,2.9,0.0246,0.781362,1.1,1.05475,1.1602250000000003,1.1602250000000003,macro_plus_industry,v1.0,baseline,0.9065557264500003,0.042336,0.9488917264500003,0.0,0.0,0.45,0.9488917264500003,cashflow_lending,C,Professional Practice Loan,Professional Practice Loan,NotApplicable,Elevated
260,Cashflow Lending,Working Capital Facility,VIC,Transport,3695225.8,692707.04,0.1875,9.51,1.6935,569,-0.0173,0.1277,Green,21,0.053528,C,Revolving,7264957.52,3336085.84,3928871.68,0.6452,5870965.89,Senior Unsecured,0,0.1723,2020-12-17,Covenant Breach,0.0999,0.0708,0.0999,Workout,25,0.711904,2.14,Medium,2.6,3.8,0.0028000000000000026,0.714704,1.228,0.973,1.194844,1.194844,macro_plus_industry,v1.0,baseline,0.853959786176,0.038848,0.892807786176,0.0,0.0,0.5,0.892807786176,cashflow_lending,C,Working Capital Facility,Working Capital Facility,NotApplicable,Low
261,Cashflow Lending,Equipment Finance,NSW,Mining,8877029.28,1093096.66,0.1231,3.97,2.8102,689,0.1,0.0094,Green,5,0.024613,A,Term,2328826.23,2140500.95,188325.28,1.0,2328826.23,Senior Unsecured,0,0.1989,2020-07-27,Covenant Breach,0.0878,0.0614,0.0878,Write-off,12,0.557712,3.5,Elevated,3.5,2.9,0.03,0.587712,1.07,1.075,1.15025,1.15025,macro_plus_industry,v1.0,baseline,0.676015728,0.03672,0.712735728,0.0,0.0,0.45,0.712735728,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Elevated
262,Cashflow Lending,Working Capital Facility,NSW,Manufacturing,5490039.98,536929.64,0.0978,16.02,2.4784,640,0.0912,0.0858,Green,33,0.021712,A,Revolving,6234637.43,5396819.13,837818.3,0.6653,5954191.86,Senior Unsecured,0,0.1715,2023-02-20,Covenant Breach,0.0746,0.0713,0.0746,Workout,29,0.63189,3.5,Elevated,3.2,3.1,0.03,0.66189,1.2128999999999999,1.075,1.3038674999999997,1.3038674999999997,macro_plus_industry,v1.0,baseline,0.8630168595749999,0.03672,0.8997368595749998,0.0,0.0,0.5,0.8997368595749998,cashflow_lending,A,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
263,Cashflow Lending,Invoice Finance,QLD,Health Care,8508974.17,953770.01,0.1121,4.04,2.4772,714,0.1675,0.1214,Green,12,0.01523,A,Revolving,2848363.7,2161256.71,687106.99,0.5911,2567387.77,Senior Secured,1,0.5211,2021-11-08,Voluntary Administration,0.0764,0.0792,0.0792,DOCA,6,0.458726,2.22,Medium,2.1,4.5,0.004400000000000004,0.46312600000000004,1.07,0.979,1.04753,1.04753,macro_plus_industry,v1.0,baseline,0.48513837878000005,0.0332384,0.51837677878,0.0,0.0,0.35,0.51837677878,cashflow_lending,A,Invoice Finance,Invoice Finance,NotApplicable,Low
264,Cashflow Lending,Equipment Finance,VIC,Agriculture,789195.01,160861.19,0.2038,70.58,1.8848,726,0.1956,0.1605,Green,20,0.028687,B,Term,5926291.53,5897372.09,28919.43,1.0,5926291.53,Senior Unsecured,0,0.1816,2022-06-27,90 DPD,0.0926,0.0783,0.0926,DOCA,24,0.671421,3.5,Elevated,2.9,3.6,0.03,0.7014210000000001,1.1118000000000001,1.075,1.1951850000000002,1.1951850000000002,macro_plus_industry,v1.0,baseline,0.8383278578850002,0.04104,0.8793678578850002,0.0,0.0,0.45,0.8793678578850002,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Elevated
265,Cashflow Lending,Trade Finance,NSW,Financial Services,11486501.19,2328671.77,0.2027,4.68,1.879,690,-0.0379,0.2006,Red,11,0.075306,D,Term,5477288.05,4545610.89,931677.16,1.0,5477288.05,Senior Secured,1,0.5951,2021-10-30,90 DPD,0.098,0.066,0.098,Workout,22,0.549944,2.45,Medium,2.5,4.0,0.009000000000000005,0.558944,1.145066666666667,0.99625,1.1407726666666669,1.1407726666666669,macro_plus_industry,v1.0,baseline,0.6376280373973334,0.043824,0.6964520373973334,0.0,0.015,0.4,0.6964520373973334,cashflow_lending,D,Trade Finance,Trade Finance,NotApplicable,Low
266,Cashflow Lending,Business Term Loan,TAS,Professional Services,8861726.26,627335.29,0.0708,1.42,3.4791,749,0.0295,0.0408,Green,20,0.019184,A,Term,746273.99,705792.88,40481.11,1.0,746273.99,Senior Unsecured,0,0.0983,2020-08-23,Bureau Downgrade,0.1022,0.0714,0.1022,DOCA,24,0.512874,2.18,Medium,2.3,4.3,0.0036000000000000034,0.5164740000000001,1.1423999999999999,0.9760000000000001,1.1149824,1.1149824,macro_plus_industry,v1.0,baseline,0.5758594200576,0.0331296,0.6089890200576,0.0,0.0,0.45,0.6089890200576,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Low
267,Cashflow Lending,Business Term Loan,QLD,Wholesale Trade,8923791.07,1024071.54,0.1148,8.37,0.844,586,0.0087,0.1689,Red,1,0.112629,E,Term,6970616.25,6841013.7,129602.55,1.0,6970616.25,Senior Unsecured,0,0.0553,2019-06-08,Cash Flow Shortfall,0.0815,0.0568,0.0815,Workout,8,0.931059,3.23,Elevated,3.5,2.9,0.0246,0.9556589999999999,1.250510769230769,1.05475,1.3189762338461537,1.3189762338461537,macro_plus_industry,v1.0,baseline,1.2604915086611812,0.05292,1.3375315086611812,0.009120000000000001,0.015,0.45,1.0,cashflow_lending,E,Business Term Loan,Business Term Loan,NotApplicable,Elevated
268,Cashflow Lending,Professional Practice Loan,NSW,Health Care,1822707.44,332055.56,0.1822,9.72,3.4821,652,0.1485,-0.1277,Green,3,0.023471,A,Term,2033780.65,1801444.55,232336.1,1.0,2033780.65,Senior Unsecured,0,0.0133,2020-12-29,Cash Flow Shortfall,0.072,0.0685,0.072,DOCA,17,0.557094,2.22,Medium,2.1,4.5,0.004400000000000004,0.5614939999999999,1.07,0.979,1.04753,1.04753,macro_plus_industry,v1.0,baseline,0.58818180982,0.0332384,0.62142020982,0.0,0.0,0.45,0.62142020982,cashflow_lending,A,Professional Practice Loan,Professional Practice Loan,NotApplicable,Low
269,Cashflow Lending,Business Term Loan,VIC,Construction,2783030.31,175878.78,0.0632,7.85,2.1197,733,-0.0419,0.1203,Green,1,0.061868,C,Term,795777.98,720089.15,75688.83,1.0,795777.98,Senior Unsecured,0,0.003,2022-01-05,90 DPD,0.0918,0.0563,0.0918,Voluntary Administration,19,0.714855,2.68,Medium,3.3,3.1,0.013600000000000003,0.7284550000000001,1.1538333333333333,1.0135,1.1694100833333334,1.1694100833333334,macro_plus_industry,v1.0,baseline,0.8518626222545834,0.040576,0.8924386222545835,0.0,0.0,0.45,0.8924386222545835,cashflow_lending,C,Business Term Loan,Business Term Loan,NotApplicable,Medium
270,Cashflow Lending,Equipment Finance,QLD,Health Care,3394156.88,215626.17,0.0635,48.5,1.733,585,0.1487,0.098,Amber,1,0.054561,C,Term,5575558.74,4989086.54,586472.2,1.0,5575558.74,Senior Unsecured,0,0.1094,2019-01-11,Cash Flow Shortfall,0.0664,0.0756,0.0756,Write-off,21,0.782,2.22,Medium,2.1,4.5,0.004400000000000004,0.7864,1.1110000000000002,0.979,1.0876690000000002,1.0876690000000002,macro_plus_industry,v1.0,baseline,0.8553429016000001,0.039104,0.8994469016000002,0.0,0.005,0.45,0.8994469016000002,cashflow_lending,C,Equipment Finance,Equipment Finance,NotApplicable,Low
271,Cashflow Lending,Equipment Finance,WA,Health Care,1155884.84,97950.18,0.0847,14.6,1.9694,651,0.1181,0.2949,Green,29,0.025039,B,Term,947440.71,801366.87,146073.84,1.0,947440.71,Senior Unsecured,0,0.1959,2018-10-19,Cash Flow Shortfall,0.0701,0.0523,0.0701,Voluntary Administration,17,0.656414,2.22,Medium,2.1,4.5,0.004400000000000004,0.660814,1.09,0.979,1.06711,1.06711,macro_plus_industry,v1.0,baseline,0.70516122754,0.0371488,0.74231002754,0.0,0.0,0.45,0.74231002754,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Low
272,Cashflow Lending,Business Line of Credit,NSW,Agriculture,978391.51,126256.76,0.129,9.58,2.3748,660,0.0585,0.1963,Green,22,0.032356,B,Revolving,925711.65,506337.18,419374.47,0.6594,782870.6,Senior Unsecured,0,0.0682,2020-03-10,Bureau Downgrade,0.0673,0.0673,0.0673,Workout,27,0.639831,3.5,Elevated,2.9,3.6,0.03,0.6698310000000001,1.2257,1.075,1.3176275,1.3176275,macro_plus_industry,v1.0,baseline,0.8825877459525,0.04104,0.9236277459525,0.0,0.0,0.5,0.9236277459525,cashflow_lending,B,Business Line of Credit,Business Line of Credit,NotApplicable,Elevated
273,Cashflow Lending,Equipment Finance,VIC,Accommodation & Food,468448.02,64498.26,0.1377,14.62,2.1303,641,-0.003,-0.0189,Green,29,0.043048,B,Term,832120.9,739250.38,92870.52,1.0,832120.9,Senior Unsecured,0,0.0835,2020-08-12,90 DPD,0.0755,0.0704,0.0755,Write-off,7,0.62128,2.68,Medium,2.7,3.7,0.013600000000000003,0.6348800000000001,1.09,1.0135,1.1047150000000001,1.1047150000000001,macro_plus_industry,v1.0,baseline,0.7013614592000001,0.0385472,0.7399086592000002,0.0,0.0,0.45,0.7399086592000002,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Medium
274,Cashflow Lending,Working Capital Facility,WA,Utilities,1682058.09,295183.49,0.1755,9.77,1.3033,566,0.1458,-0.0399,Green,17,0.045643,B,Revolving,2489021.52,1862550.63,626470.89,0.7247,2316526.91,Senior Unsecured,0,0.1685,2022-08-31,Bureau Downgrade,0.0852,0.0776,0.0852,DOCA,19,0.674526,1.9,Low,3.0,3.5,0.0,0.674526,1.1939666666666666,0.955,1.1402381666666666,1.1402381666666666,macro_plus_industry,v1.0,baseline,0.7691202896089999,0.036176,0.8052962896089999,0.0,0.0,0.5,0.8052962896089999,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Low
275,Cashflow Lending,Business Term Loan,NSW,Professional Services,26906404.25,5646236.54,0.2098,0.22,2.662,691,0.0522,0.2001,Amber,12,0.02817,B,Term,1002827.15,890402.84,112424.31,1.0,1002827.15,Senior Unsecured,0,0.039,2024-01-06,Voluntary Administration,0.0724,0.0504,0.0724,DOCA,13,0.645927,2.18,Medium,2.3,4.3,0.0036000000000000034,0.6495270000000001,1.14,0.976,1.1126399999999999,1.1126399999999999,macro_plus_industry,v1.0,baseline,0.72268972128,0.0370272,0.76471692128,0.0,0.005,0.45,0.76471692128,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Low
276,Cashflow Lending,Trade Finance,VIC,Information Technology,606841.17,108678.57,0.1791,59.37,1.029,735,0.1156,0.1565,Green,10,0.028746,B,Term,4433702.16,4178912.83,254789.33,1.0,4433702.16,Senior Secured,1,0.5657,2019-02-09,90 DPD,0.0703,0.0771,0.0771,Workout,23,0.54458,2.55,Medium,2.0,4.8,0.010999999999999996,0.55558,1.135433435897436,1.00375,1.1396913112820513,1.1396913112820513,macro_plus_industry,v1.0,baseline,0.633189698722082,0.038152,0.6767616987220819,0.005420000000000003,0.0,0.4,0.6767616987220819,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Medium
277,Cashflow Lending,Business Term Loan,NSW,Real Estate,15408628.94,2673481.37,0.1735,3.29,2.1556,776,0.0717,0.1083,Green,4,0.018074,A,Term,4537633.06,3635815.34,901817.72,1.0,4537633.06,Senior Unsecured,0,0.1804,2024-04-03,90 DPD,0.0835,0.054,0.0835,DOCA,28,0.64674,2.9,Medium,3.8,2.7,0.018,0.66474,1.1573333333333333,1.03,1.1920533333333334,1.1920533333333334,macro_plus_industry,v1.0,baseline,0.7924055328,0.035088,0.8274935328,0.0,0.0,0.45,0.8274935328,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Medium
278,Cashflow Lending,Business Term Loan,WA,Agriculture,5605389.71,875577.11,0.1562,0.39,1.6448,776,0.0762,-0.0474,Green,20,0.024544,A,Term,299761.91,291025.42,8736.49,1.0,299761.91,Senior Unsecured,0,0.1598,2022-10-02,90 DPD,0.0965,0.0547,0.0965,Voluntary Administration,9,0.644279,3.5,Elevated,2.9,3.6,0.03,0.6742790000000001,1.1199999999999999,1.075,1.2039999999999997,1.2039999999999997,macro_plus_industry,v1.0,baseline,0.8118319159999999,0.03672,0.8485519159999999,0.0,0.0,0.45,0.8485519159999999,cashflow_lending,A,Business Term Loan,Business Term Loan,NotApplicable,Elevated
279,Cashflow Lending,Professional Practice Loan,NSW,Construction,526180.58,67996.73,0.1292,139.67,2.9935,607,0.1203,0.0742,Red,20,0.034133,B,Term,7780278.41,7423025.68,357252.72,1.0,7780278.41,Senior Unsecured,0,0.1658,2019-10-22,Voluntary Administration,0.1005,0.0549,0.1005,Write-off,10,0.666013,2.68,Medium,3.3,3.1,0.013600000000000003,0.679613,1.09,1.0135,1.1047150000000001,1.1047150000000001,macro_plus_industry,v1.0,baseline,0.7507786752950001,0.0385472,0.8043258752950001,0.0,0.015,0.45,0.8043258752950001,cashflow_lending,B,Professional Practice Loan,Professional Practice Loan,NotApplicable,Medium
280,Cashflow Lending,Working Capital Facility,QLD,Wholesale Trade,7191047.92,956816.62,0.1331,6.31,0.9162,566,0.112,-0.144,Green,6,0.082255,D,Revolving,5031903.25,2664614.71,2367288.54,0.6552,4215625.8,Senior Unsecured,0,0.1971,2023-03-20,Covenant Breach,0.0919,0.0595,0.0919,Workout,26,0.862144,3.23,Elevated,3.5,2.9,0.0246,0.886744,1.3063760615384616,1.05475,1.3779001509076925,1.3779001509076925,macro_plus_industry,v1.0,baseline,1.2218446914164909,0.0465696,1.2760902914164909,0.0076760000000000005,0.0,0.5,1.0,cashflow_lending,D,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
281,Cashflow Lending,Trade Finance,NSW,Transport,2570858.83,382446.81,0.1488,4.14,2.057,593,-0.0098,-0.1051,Amber,24,0.071222,C,Term,1218392.53,1063145.89,155246.65,1.0,1218392.53,Senior Secured,1,0.4775,2018-08-28,Bureau Downgrade,0.1014,0.0642,0.1014,Write-off,22,0.592254,2.14,Medium,2.6,3.8,0.0028000000000000026,0.595054,1.114666666666667,0.9729999999999999,1.0845706666666668,1.0845706666666668,macro_plus_industry,v1.0,baseline,0.6453781134826667,0.038848,0.6892261134826667,0.0,0.005,0.4,0.6892261134826667,cashflow_lending,C,Trade Finance,Trade Finance,NotApplicable,Low
282,Cashflow Lending,Business Term Loan,WA,Agriculture,940020.39,206448.69,0.2196,52.81,1.5779,735,0.1529,0.049,Red,5,0.046693,B,Term,5789941.11,5316291.87,473649.23,1.0,5789941.11,Senior Unsecured,0,0.0593,2020-08-24,90 DPD,0.0771,0.0782,0.0782,Workout,27,0.730599,3.5,Elevated,2.9,3.6,0.03,0.760599,1.1742,1.075,1.2622649999999997,1.2622649999999997,macro_plus_industry,v1.0,baseline,0.9600774967349999,0.04104,1.0161174967349997,0.0,0.015,0.45,1.0,cashflow_lending,B,Business Term Loan,Business Term Loan,NotApplicable,Elevated
283,Cashflow Lending,Working Capital Facility,VIC,Agriculture,11652762.64,1753407.37,0.1505,4.1,1.6529,653,0.0833,-0.0263,Amber,31,0.037294,B,Revolving,5820443.62,2801396.16,3019047.46,0.5543,4474806.25,Senior Unsecured,0,0.1245,2020-11-07,Voluntary Administration,0.1021,0.0714,0.1021,Workout,17,0.723117,3.5,Elevated,2.9,3.6,0.03,0.753117,1.19,1.075,1.27925,1.27925,macro_plus_industry,v1.0,baseline,0.9634249222500001,0.04104,1.00946492225,0.0,0.005,0.5,1.0,cashflow_lending,B,Working Capital Facility,Working Capital Facility,NotApplicable,Elevated
284,Cashflow Lending,Trade Finance,NSW,Retail Trade,1095437.1,221031.83,0.2018,0.72,3.4131,673,0.0835,-0.0351,Green,3,0.029215,B,Term,134330.19,113661.11,20669.08,1.0,134330.19,Senior Secured,1,0.4091,2018-12-18,90 DPD,0.0798,0.0666,0.0798,Workout,13,0.522879,3.23,Elevated,3.1,3.2,0.0246,0.5474789999999999,1.09,1.05475,1.1496775000000001,1.1496775000000001,macro_plus_industry,v1.0,baseline,0.6294242880225,0.0402192,0.6696434880225,0.0,0.0,0.4,0.6696434880225,cashflow_lending,B,Trade Finance,Trade Finance,NotApplicable,Elevated
285,Cashflow Lending,Business Line of Credit,VIC,Real Estate,1574514.97,189751.14,0.1205,45.43,1.2808,575,0.0508,-0.0898,Green,4,0.085881,D,Revolving,7008960.03,4875528.91,2133431.12,0.7918,6564698.33,Senior Unsecured,0,0.189,2023-05-21,90 DPD,0.0895,0.0605,0.0895,Write-off,10,0.849972,2.9,Medium,3.8,2.7,0.018,0.867972,1.2321799384615384,1.03,1.2691453366153846,1.2691453366153846,macro_plus_industry,v1.0,baseline,1.1015826161127287,0.045408000000000004,1.1473746161127285,0.0003840000000000021,0.0,0.5,1.0,cashflow_lending,D,Business Line of Credit,Business Line of Credit,NotApplicable,Medium
286,Cashflow Lending,Business Line of Credit,WA,Mining,3434665.98,658159.54,0.1916,7.83,0.9261,601,0.0141,-0.1413,Green,17,0.058794,C,Revolving,5416486.07,3665877.66,1750608.42,0.7569,4990923.86,Senior Unsecured,0,0.0391,2018-06-03,Bureau Downgrade,0.1003,0.073,0.1003,Workout,6,0.747286,3.5,Elevated,3.5,2.9,0.03,0.777286,1.2414166153846153,1.075,1.3345228615384614,1.3345228615384614,macro_plus_industry,v1.0,baseline,1.0373059369537845,0.0432,1.0879839369537845,0.007478,0.0,0.5,1.0,cashflow_lending,C,Business Line of Credit,Business Line of Credit,NotApplicable,Elevated
287,Cashflow Lending,Equipment Finance,VIC,Wholesale Trade,8155555.83,1446743.96,0.1774,6.78,3.3593,576,0.0268,0.1348,Amber,30,0.030715,B,Term,5166473.81,4165681.16,1000792.65,1.0,5166473.81,Senior Unsecured,0,0.0287,2022-08-01,90 DPD,0.0819,0.057,0.0819,Write-off,29,0.630216,3.23,Elevated,3.5,2.9,0.0246,0.654816,1.1299666666666668,1.05475,1.191832341666667,1.191832341666667,macro_plus_industry,v1.0,baseline,0.7804308866408002,0.0402192,0.8256500866408002,0.0,0.005,0.45,0.8256500866408002,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Elevated
288,Cashflow Lending,Equipment Finance,QLD,Transport,14968248.92,2330423.46,0.1557,4.13,3.0167,611,0.1512,0.1174,Red,10,0.029681,B,Term,6495604.31,5933996.46,561607.86,1.0,6495604.31,Senior Unsecured,0,0.1747,2019-04-08,Bureau Downgrade,0.093,0.0797,0.093,Voluntary Administration,19,0.701366,2.14,Medium,2.6,3.8,0.0028000000000000026,0.7041660000000001,1.0936333333333335,0.973,1.0641052333333334,1.0641052333333334,macro_plus_industry,v1.0,baseline,0.7493067257354001,0.036905600000000004,0.8012123257354001,0.0,0.015,0.45,0.8012123257354001,cashflow_lending,B,Equipment Finance,Equipment Finance,NotApplicable,Low
289,Cashflow Lending,Business Line of Credit,NSW,Agriculture,3023042.57,338442.06,0.112,26.28,0.8621,557,0.1398,0.2694,Green,4,0.055746,C,Revolving,6391612.26,2988430.59,3403181.66,0.5739,4941486.67,Senior Unsecured,0,0.1466,2019-12-26,Cash Flow Shortfall,0.0735,0.0578,0.0735,Workout,15,0.773172,3.5,Elevated,2.9,3.6,0.03,0.803172,1.248505846153846,1.075,1.3421437846153845,1.3421437846153845,macro_plus_industry,v1.0,baseline,1.0779723077771075,0.0432,1.1299303077771075,0.008758000000000002,0.0,0.5,1.0,cashflow_lending,C,Business Line of Credit,Business Line of Credit,NotApplicable,Elevated
290,Cashflow Lending,Business Term Loan,NSW,Accommodation & Food,4918337.56,1055056.53,0.2145,6.5,1.4081,684,0.058,-0.0512,Amber,3,0.067784,C,Term,4322221.46,3920646.25,401575.21,1.0,4322221.46,Senior Unsecured,0,0.0519,2024-04-05,90 DPD,0.1007,0.0711,0.1007,Workout,23,0.750274,2.68,Medium,2.7,3.7,0.013600000000000003,0.763874,1.1691666666666665,1.0135,1.1849504166666665,1.1849504166666665,macro_plus_industry,v1.0,baseline,0.9051528145808332,0.040576,0.9507288145808331,0.0,0.005,0.45,0.9507288145808331,cashflow_lending,C,Business Term Loan,Business Term Loan,NotApplicable,Medium
291,Cashflow Lending,Equipment Finance,TAS,Financial Services,2148789.62,95233.15,0.0443,131.05,3.3397,739,0.1897,0.0767,Green,8,0.011862,A,Term,6681507.74,6601718.95,79788.79,1.0,6681507.74,Senior Unsecured,0,0.1109,2021-08-01,90 DPD,0.0669,0.063,0.0669,Voluntary Administration,11,0.534209,2.45,Medium,2.5,4.0,0.009000000000000005,0.543209,1.07,0.99625,1.0659875,1.0659875,macro_plus_industry,v1.0,baseline,0.5790540038875001,0.033864000000000005,0.6129180038875001,0.0,0.0,0.45,0.6129180038875001,cashflow_lending,A,Equipment Finance,Equipment Finance,NotApplicable,Low
