loan_id,product,state,industry,annual_revenue,ebitda,leverage_ratio,interest_coverage_ratio,years_in_business,facility_type,facility_limit,drawn_balance,undrawn_amount,ccf,ead,seniority,has_director_guarantee,security_type,collateral_value,security_coverage_ratio,default_date,default_trigger,contract_rate_proxy,cost_of_funds_proxy,discount_rate,resolution_strategy,workout_months,realised_lgd,industry_risk_score,industry_risk_level,industry_debt_to_ebitda_benchmark,industry_icr_benchmark,discount_rate_proxy_used,discount_rate_source,icr_driver,dscr_driver,industry_driver,industry_recovery_haircut,lgd_industry_adjusted,lgd_base,macro_downturn_scalar,industry_downturn_adjustment,downturn_scalar,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,industry_moc,lgd_with_moc,cure_overlay_rate_proxy,liquidation_loss_proxy,lgd_after_cure_overlay_proxy,cure_overlay_applied_flag,cure_overlay_source,supervisory_lgd,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band
187,Commercial,VIC,Utilities,5282015.16,956776.18,2.51,9.64,12,Overdraft,1533485.35,1067848.87,465636.47,0.7585,1421050.75,Senior Secured,1,GSR Only,531376.88,0.3739,2021-05-22,Covenant Breach,0.0632,0.0581,0.0632,Receivership,27,0.873107,1.9,Low,3.0,3.5,0.0632,max_contract_vs_cost_of_funds,,,Utilities,0.0,0.873107,0.873107,1.3569999999999998,0.9549999999999998,1.2959349999999996,1.2959349999999996,macro_plus_industry,v1.0,baseline,1.1314899200449997,0.02856,1.1600499200449996,0.020708333333333336,1.0,0.9792916666666667,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
188,Commercial,VIC,Wholesale Trade,2430784.22,318326.59,46.99,0.36,18,Term Loan,12030868.03,9955691.73,2075176.3,1.0,12030868.03,Senior Secured,1,GSR Only,3981044.17,0.3309,2023-07-10,Receivership,0.0692,0.0638,0.0692,Workout,25,0.81464,3.23,Elevated,3.5,2.9,0.0692,max_contract_vs_cost_of_funds,,,Wholesale Trade,0.0246,0.83924,0.83924,1.3493333333333333,1.05475,1.4232093333333333,1.4232093333333333,macro_plus_industry,v1.0,baseline,1.1944142009066667,0.031752,1.2261662009066667,0.023625,1.0,0.976375,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Elevated
189,Commercial,QLD,Wholesale Trade,1276004.71,165815.5,50.7,0.44,24,Term Loan,6285143.75,6119149.49,165994.26,1.0,6285143.75,Senior Secured,1,Property,4799141.71,0.7636,2021-10-01,Covenant Breach,0.0764,0.065,0.0764,Workout,30,0.483916,3.23,Elevated,3.5,2.9,0.0764,max_contract_vs_cost_of_funds,,,Wholesale Trade,0.0246,0.508516,0.508516,1.277558,1.05475,1.3475043005,1.3475043005,macro_plus_industry,v1.0,baseline,0.685227496873058,0.031752,0.716979496873058,0.046666666666666676,0.716979496873058,0.6835204536856486,True,secured_proxy,0.35,0.716979496873058,commercial,Unknown,Property,Property,NotApplicable,Elevated
190,Commercial,NSW,Transport,18060298.09,1248457.94,2.69,10.8,38,Revolving Credit,2337406.78,1425644.97,911761.81,0.5369,1915180.94,Senior Secured,0,PPSR - Mixed,2094702.99,1.0937,2022-07-20,Receivership,0.0663,0.051,0.0663,Voluntary Administration,30,0.660205,2.14,Medium,2.6,3.8,0.0663,max_contract_vs_cost_of_funds,,,Transport,0.0028000000000000026,0.6630050000000001,0.6630050000000001,1.248,0.9730000000000001,1.214304,1.214304,macro_plus_industry,v1.0,baseline,0.8050896235200001,0.029136000000000002,0.8342256235200002,0.10540666666666663,0.8342256235200002,0.7462926812968353,True,secured_proxy,0.35,0.8342256235200002,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Low
191,Commercial,QLD,Agriculture,5772714.55,591404.23,25.08,0.52,39,Term Loan,14480653.22,13681646.89,799006.33,1.0,14480653.22,Senior Secured,1,PPSR - Receivables,9581903.57,0.6617,2019-10-09,Receivership,0.0684,0.0513,0.0684,Receivership,30,0.737152,3.5,Elevated,2.9,3.6,0.0684,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.7671520000000001,0.7671520000000001,1.369788,1.075,1.4725221,1.4725221,macro_plus_industry,v1.0,baseline,1.1296482740592,0.0324,1.1620482740592,0.046666666666666676,1.0,0.9533333333333334,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Elevated
192,Commercial,NSW,Professional Services,2600539.53,297542.86,9.51,2.67,26,Overdraft,2441759.06,1604965.45,836793.6,0.9456,2396237.41,Senior Unsecured,1,GSR Only,880692.11,0.3675,2022-12-20,Receivership,0.079,0.0656,0.079,Workout,15,0.763998,2.18,Medium,2.3,4.3,0.079,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.767598,0.767598,1.3224999999999998,0.9759999999999999,1.2907599999999997,1.2907599999999997,macro_plus_industry,v1.0,baseline,0.9907847944799998,0.029232,1.0200167944799998,0.03383333333333333,1.0,0.9661666666666666,True,dampened_unsecured_proxy,0.45,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
193,Commercial,WA,Agriculture,4050295.58,983896.2,6.81,2.72,15,Overdraft,6488456.47,5029339.16,1459117.3,0.9693,6443596.67,Senior Secured,1,Property,8985634.87,1.3945,2022-02-15,90 DPD,0.0629,0.0541,0.0629,Workout,14,0.036285,3.5,Elevated,2.9,3.6,0.0629,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.066285,0.066285,1.15,1.075,1.2362499999999998,1.2362499999999998,macro_plus_industry,v1.0,baseline,0.08194483124999999,0.0324,0.35,0.21556666666666668,0.11434483124999999,0.089695897126875,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Elevated
194,Commercial,VIC,Accommodation & Food,1094000.54,99474.78,114.77,0.41,23,Overdraft,5768962.4,4303472.56,1465489.85,0.8062,5484953.44,Senior Secured,1,Property,7600934.92,1.3858,2021-12-03,Covenant Breach,0.0715,0.0524,0.0715,Voluntary Administration,27,0.0,2.68,Medium,2.7,3.7,0.0715,max_contract_vs_cost_of_funds,,,Accommodation & Food,0.013600000000000003,0.013600000000000003,0.013600000000000003,1.1844999999999999,1.0135,1.20049075,1.20049075,macro_plus_industry,v1.0,baseline,0.016326674200000002,0.030431999999999997,0.35,0.17632666666666666,0.0467586742,0.038513873040561336,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Medium
195,Commercial,VIC,Education & Training,10916990.41,2066063.71,11.37,2.69,8,Revolving Credit,11767435.28,10020438.85,1746996.43,0.5206,10929894.93,Senior Secured,0,GSR Only,2504935.9,0.2292,2021-06-29,90 DPD,0.065,0.0466,0.065,Workout,18,1.048241,2.3,Medium,1.8,5.0,0.065,max_contract_vs_cost_of_funds,,,Education & Training,0.005999999999999997,1.054241,1.0,1.3224999999999998,0.985,1.3026624999999998,1.3026624999999998,macro_plus_industry,v1.0,baseline,1.3026624999999998,0.029519999999999998,1.3321824999999998,0.03383333333333333,1.0,0.9661666666666666,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
196,Commercial,WA,Professional Services,5805506.86,761011.21,11.71,2.61,37,Term Loan,3702177.41,3257386.34,444791.07,1.0,3702177.41,Senior Unsecured,1,PPSR - Receivables,3220118.71,0.8698,2022-10-09,Receivership,0.0813,0.069,0.0813,Voluntary Administration,34,0.798912,2.18,Medium,2.3,4.3,0.0813,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.802512,0.802512,1.310872,0.976,1.279411072,1.279411072,macro_plus_industry,v1.0,baseline,1.026742738212864,0.029232,1.055974738212864,0.04396000000000001,1.0,0.95604,True,secured_proxy,0.45,1.0,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Low
197,Commercial,ACT,Professional Services,9706860.17,764225.07,5.97,5.56,17,Revolving Credit,3576411.16,1904745.15,1671666.01,0.5734,2863248.26,Senior Secured,0,GSR Only,1538566.14,0.5373,2021-03-31,Receivership,0.0661,0.0552,0.0661,Receivership,24,0.989442,2.18,Medium,2.3,4.3,0.0661,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.9930420000000001,0.9930420000000001,1.3326314999999997,0.9759999999999999,1.3006483439999996,1.3006483439999996,macro_plus_industry,v1.0,baseline,1.2915984328224477,0.029232,1.3208304328224476,0.02508333333333334,1.0,0.9749166666666667,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
198,Commercial,VIC,Construction,1239832.12,72024.54,132.1,0.38,12,Term Loan,4534488.55,4431018.88,103469.67,1.0,4534488.55,Senior Secured,1,GSR Only,2150808.88,0.4743,2021-08-11,Voluntary Administration,0.0646,0.0576,0.0646,Voluntary Administration,27,0.837558,2.68,Medium,3.3,3.1,0.0646,max_contract_vs_cost_of_funds,,,Construction,0.013600000000000003,0.8511580000000001,0.8511580000000001,1.3569999999999998,1.0135,1.3753194999999998,1.3753194999999998,macro_plus_industry,v1.0,baseline,1.170614194981,0.030431999999999997,1.201046194981,0.020708333333333336,1.0,0.9792916666666667,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Medium
199,Commercial,NSW,Agriculture,6505311.25,973933.95,21.27,1.75,10,Revolving Credit,13048889.62,11543460.94,1505428.68,0.7002,12597606.21,Senior Secured,1,Property,14528602.83,1.1533,2022-10-07,Covenant Breach,0.0827,0.0606,0.0827,Voluntary Administration,36,0.205292,3.5,Elevated,2.9,3.6,0.0827,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.235292,0.235292,1.2189999999999999,1.075,1.3104249999999997,1.3104249999999997,macro_plus_industry,v1.0,baseline,0.3083325190999999,0.0324,0.35,0.09232666666666664,0.3407325190999999,0.30927382138656057,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Elevated
200,Commercial,ACT,Professional Services,3693780.32,893764.19,15.06,2.3,5,Term Loan,5429985.18,4734850.82,695134.36,1.0,5429985.18,Senior Unsecured,1,PPSR - P&E,2265299.35,0.4172,2020-01-15,90 DPD,0.0706,0.0482,0.0706,Workout,14,0.827836,2.18,Medium,2.3,4.3,0.0706,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.8314360000000001,0.8314360000000001,1.38,0.976,1.3468799999999999,1.3468799999999999,macro_plus_industry,v1.0,baseline,1.11984451968,0.029232,1.14907651968,0.09666666666666668,1.0,0.9033333333333333,True,secured_proxy,0.45,1.0,commercial,Unknown,PPSR - P&E,PPSR - P&E,NotApplicable,Low
201,Commercial,NT,Wholesale Trade,7703006.32,423815.51,31.99,0.91,36,Overdraft,8133064.2,4314488.82,3818575.38,0.8587,7593551.72,Senior Secured,1,PPSR - P&E,4594442.63,0.605,2022-11-30,Voluntary Administration,0.0641,0.0594,0.0641,Workout,36,0.677016,3.23,Elevated,3.5,2.9,0.0641,max_contract_vs_cost_of_funds,,,Wholesale Trade,0.0246,0.7016159999999999,0.7016159999999999,1.4142000000000001,1.05475,1.4916274500000002,1.4916274500000002,macro_plus_industry,v1.0,baseline,1.0465496849592,0.031752,1.0783016849592,0.021666666666666667,1.0,0.9783333333333333,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - P&E,PPSR - P&E,NotApplicable,Elevated
202,Commercial,SA,Agriculture,5359584.8,530122.79,50.06,0.84,29,Term Loan,11111643.23,10151211.46,960431.77,1.0,11111643.23,Senior Secured,1,GSR Only,5923027.65,0.533,2018-06-09,90 DPD,0.0834,0.0629,0.0834,Workout,23,0.804516,3.5,Elevated,2.9,3.6,0.0834,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.834516,0.834516,1.3302816666666664,1.075,1.4300527916666663,1.4300527916666663,macro_plus_industry,v1.0,baseline,1.1934019354904997,0.0324,1.2258019354904997,0.026541666666666665,1.0,0.9734583333333333,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Elevated
203,Commercial,WA,Financial Services,3834763.9,830555.08,11.1,2.05,31,Overdraft,5481477.14,2970975.88,2510501.25,0.9134,5264110.23,Senior Secured,1,Property,5269675.83,1.0011,2018-10-19,90 DPD,0.0784,0.0477,0.0784,Receivership,30,0.3349,2.45,Medium,2.5,4.0,0.0784,max_contract_vs_cost_of_funds,,,Financial Services,0.009000000000000005,0.3439,0.3439,1.196,0.99625,1.1915149999999999,1.1915149999999999,macro_plus_industry,v1.0,baseline,0.40976200849999994,0.02988,0.43964200849999996,0.08688666666666668,0.43964200849999996,0.40144297985479666,True,secured_proxy,0.35,0.43964200849999996,commercial,Unknown,Property,Property,NotApplicable,Low
204,Commercial,VIC,Retail Trade,2516804.45,344790.41,34.27,1.05,5,Term Loan,5588200.04,4948847.43,639352.61,1.0,5588200.04,Senior Secured,1,Property,6592274.94,1.1797,2021-07-21,Covenant Breach,0.0804,0.0483,0.0804,Workout,31,0.117078,3.23,Elevated,3.1,3.2,0.0804,max_contract_vs_cost_of_funds,,,Retail Trade,0.0246,0.141678,0.141678,1.199833333333333,1.05475,1.2655242083333331,1.2655242083333331,macro_plus_industry,v1.0,baseline,0.17929693878824995,0.031752,0.35,0.11843999999999999,0.21104893878824996,0.18605230247816965,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Elevated
205,Commercial,VIC,Professional Services,3331933.71,268964.26,28.05,0.95,29,Term Loan,4851799.05,4590442.81,261356.24,1.0,4851799.05,Senior Secured,1,Property,5056475.35,1.0422,2020-03-19,90 DPD,0.0842,0.0679,0.0842,Workout,18,0.258317,2.18,Medium,2.3,4.3,0.0842,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.261917,0.261917,1.15,0.976,1.1223999999999998,1.1223999999999998,macro_plus_industry,v1.0,baseline,0.2939756408,0.029232,0.35,0.14510666666666666,0.3232076408,0.2763080574023146,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Low
206,Commercial,VIC,Professional Services,1678800.76,363660.06,29.46,0.9,28,Overdraft,7232447.31,5088006.31,2144441.0,0.9058,7030545.83,Senior Secured,0,PPSR - P&E,5452186.13,0.7755,2024-01-11,90 DPD,0.0761,0.0493,0.0761,Workout,36,0.722033,2.18,Medium,2.3,4.3,0.0761,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.7256330000000001,0.7256330000000001,1.3528200000000001,0.9759999999999999,1.32035232,1.32035232,macro_plus_industry,v1.0,baseline,0.9580912150185601,0.029232,0.9873232150185601,0.021666666666666667,0.9873232150185601,0.9659312120264912,True,secured_proxy,0.35,0.9873232150185601,commercial,Unknown,PPSR - P&E,PPSR - P&E,NotApplicable,Low
207,Commercial,NSW,Retail Trade,4375794.36,354644.33,56.92,0.51,13,Overdraft,13946180.55,8302317.59,5643862.96,0.9672,13761040.18,Senior Unsecured,1,PPSR - Mixed,14778383.42,1.0739,2022-04-10,Voluntary Administration,0.0806,0.0534,0.0806,Receivership,18,0.344736,3.23,Elevated,3.1,3.2,0.0806,max_contract_vs_cost_of_funds,,,Retail Trade,0.0246,0.369336,0.369336,1.2,1.05475,1.2657,1.2657,macro_plus_industry,v1.0,baseline,0.4674685752,0.031752,0.4992205752,0.15144666666666667,0.4992205752,0.423615283154544,True,secured_proxy,0.45,0.4992205752,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
208,Commercial,SA,Agriculture,23847222.08,4315857.01,3.1,7.48,5,Revolving Credit,9681066.46,7665370.99,2015695.48,0.6686,9013078.24,Senior Secured,0,PPSR - Receivables,4772068.18,0.5295,2024-06-27,Covenant Breach,0.0618,0.0574,0.0618,Receivership,30,0.957197,3.5,Elevated,2.9,3.6,0.0618,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.987197,0.987197,1.41738,1.075,1.5236835,1.5236835,macro_plus_industry,v1.0,baseline,1.5041757801495,0.0324,1.5365757801495,0.046666666666666676,1.0,0.9533333333333334,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Receivables,PPSR - Receivables,NotApplicable,Elevated
209,Commercial,QLD,Professional Services,10020718.07,576702.61,15.51,1.44,26,Term Loan,6959413.65,6898556.05,60857.59,1.0,6959413.65,Senior Secured,1,GSR Only,3392465.42,0.4875,2023-05-05,90 DPD,0.0612,0.0514,0.0612,Voluntary Administration,13,0.87934,2.18,Medium,2.3,4.3,0.0612,max_contract_vs_cost_of_funds,,,Professional Services,0.0036000000000000034,0.8829400000000001,0.8829400000000001,1.3224999999999998,0.9759999999999999,1.2907599999999997,1.2907599999999997,macro_plus_industry,v1.0,baseline,1.1396636343999997,0.029232,1.1688956343999997,0.03383333333333333,1.0,0.9661666666666666,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
210,Commercial,NT,Retail Trade,10764197.54,806784.77,10.58,2.42,22,Revolving Credit,4869650.53,4327077.66,542572.87,0.6642,4687457.13,Senior Secured,0,PPSR - Mixed,4343555.31,0.9266,2022-03-28,90 DPD,0.0591,0.0629,0.0629,Workout,25,0.765857,3.23,Elevated,3.1,3.2,0.0629,max_contract_vs_cost_of_funds,,,Retail Trade,0.0246,0.790457,0.790457,1.254424,1.05475,1.3231037140000002,1.3231037140000002,macro_plus_industry,v1.0,baseline,1.045856592457298,0.031752,1.077608592457298,0.09281999999999999,1.0,0.90718,True,secured_proxy,0.35,1.0,commercial,Unknown,PPSR - Mixed,PPSR - Mixed,NotApplicable,Elevated
211,Commercial,QLD,Utilities,6532181.67,1361286.31,12.47,1.8,12,Term Loan,13698176.09,11101403.16,2596772.92,1.0,13698176.09,Senior Secured,1,GSR Only,8005828.43,0.5844,2021-02-15,90 DPD,0.0559,0.0506,0.0559,Receivership,18,0.813311,1.9,Low,3.0,3.5,0.0559,max_contract_vs_cost_of_funds,,,Utilities,0.0,0.813311,0.813311,1.2933819999999998,0.955,1.2351798099999998,1.2351798099999998,macro_plus_industry,v1.0,baseline,1.00458532645091,0.02856,1.0331453264509098,0.03383333333333333,1.0,0.9661666666666666,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
212,Commercial,VIC,Agriculture,8394311.33,1107081.89,15.31,2.68,3,Term Loan,7244284.17,7243497.46,786.71,1.0,7244284.17,Senior Secured,1,Property,9148807.31,1.2629,2021-09-25,Receivership,0.0762,0.0611,0.0762,Receivership,32,0.111767,3.5,Elevated,2.9,3.6,0.0762,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.141767,0.141767,1.2036666666666664,1.075,1.2939416666666663,1.2939416666666663,macro_plus_industry,v1.0,baseline,0.18343822825833328,0.0324,0.35,0.1309133333333333,0.21583822825833326,0.187582126336274,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Elevated
213,Commercial,NSW,Mining,4820728.62,655704.58,5.71,3.94,39,Revolving Credit,2939433.76,1985997.34,953436.42,0.5964,2554636.92,Senior Secured,0,Property,3042167.24,1.1908,2024-04-20,90 DPD,0.0691,0.0451,0.0691,Workout,23,0.282941,3.5,Elevated,3.5,2.9,0.0691,max_contract_vs_cost_of_funds,,,Mining,0.03,0.312941,0.312941,1.1691666666666665,1.075,1.2568541666666664,1.2568541666666664,macro_plus_industry,v1.0,baseline,0.3933211997708333,0.0324,0.4257211997708333,0.15399333333333334,0.4257211997708333,0.36016297314745677,True,secured_proxy,0.35,0.4257211997708333,commercial,Unknown,Property,Property,NotApplicable,Elevated
214,Commercial,NSW,Financial Services,2211387.52,389125.84,45.83,0.74,27,Revolving Credit,10242171.86,5970129.54,4272042.32,0.5628,8374251.4,Senior Secured,1,Property,6717772.46,0.8022,2023-05-26,Receivership,0.0624,0.0587,0.0624,Workout,19,0.346085,2.45,Medium,2.5,4.0,0.0624,max_contract_vs_cost_of_funds,,,Financial Services,0.009000000000000005,0.355085,0.355085,1.2220743333333333,0.9962499999999999,1.2174915545833331,1.2174915545833331,macro_plus_industry,v1.0,baseline,0.43231298865922285,0.02988,0.46219298865922287,0.09294000000000001,0.46219298865922287,0.4192367722932347,True,secured_proxy,0.35,0.46219298865922287,commercial,Unknown,Property,Property,NotApplicable,Low
215,Commercial,VIC,Accommodation & Food,2466480.56,544457.32,12.46,2.13,18,Term Loan,5979856.86,5849495.45,130361.41,1.0,5979856.86,Senior Secured,0,Property,6681381.05,1.1173,2023-07-01,Covenant Breach,0.0704,0.0653,0.0704,Receivership,16,0.205331,2.68,Medium,2.7,3.7,0.0704,max_contract_vs_cost_of_funds,,,Accommodation & Food,0.013600000000000003,0.21893100000000001,0.21893100000000001,1.15,1.0135,1.165525,1.165525,macro_plus_industry,v1.0,baseline,0.255169553775,0.030431999999999997,0.35,0.16012666666666664,0.285601553775,0.23986912897418852,True,secured_proxy,0.35,0.35,commercial,Unknown,Property,Property,NotApplicable,Medium
216,Commercial,VIC,Construction,11944184.14,979874.17,20.14,1.3,28,Term Loan,10175726.68,9852794.97,322931.71,1.0,10175726.68,Senior Secured,1,GSR Only,4867713.07,0.4784,2022-05-27,Voluntary Administration,0.0726,0.0593,0.0726,Write-off,24,0.888887,2.68,Medium,3.3,3.1,0.0726,max_contract_vs_cost_of_funds,,,Construction,0.013600000000000003,0.902487,0.902487,1.3455,1.0135,1.36366425,1.36366425,macro_plus_industry,v1.0,baseline,1.2306892579897502,0.030431999999999997,1.2611212579897502,0.02508333333333334,1.0,0.9749166666666667,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Medium
217,Commercial,VIC,Agriculture,3076642.15,695127.14,16.12,1.68,22,Revolving Credit,8741448.71,4443685.22,4297763.48,0.5155,6659360.03,Senior Secured,1,GSR Only,1976601.9,0.2968,2023-06-04,Voluntary Administration,0.0704,0.0474,0.0704,Voluntary Administration,12,0.865579,3.5,Elevated,2.9,3.6,0.0704,max_contract_vs_cost_of_funds,,,Agriculture,0.03,0.895579,0.895579,1.3224999999999998,1.075,1.4216874999999998,1.4216874999999998,macro_plus_industry,v1.0,baseline,1.2732334695624998,0.0324,1.3056334695624998,0.03383333333333333,1.0,0.9661666666666666,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Elevated
218,Commercial,QLD,Health Care,4800595.37,668318.69,37.78,0.75,19,Term Loan,14681164.3,14078598.78,602565.52,1.0,14681164.3,Senior Secured,1,GSR Only,6772035.58,0.4613,2021-10-11,90 DPD,0.0695,0.066,0.0695,Workout,32,0.877301,2.22,Medium,2.1,4.5,0.0695,max_contract_vs_cost_of_funds,,,Health Care,0.004400000000000004,0.881701,0.881701,1.3761666666666663,0.979,1.3472671666666662,1.3472671666666662,macro_plus_industry,v1.0,baseline,1.1878868081171663,0.029328,1.2172148081171663,0.013416666666666667,1.0,0.9865833333333334,True,dampened_unsecured_proxy,0.35,1.0,commercial,Unknown,GSR Only,GSR Only,NotApplicable,Low
219,Commercial,NSW,Financial Services,9662750.2,1664930.07,10.59,2.58,20,Term Loan,10764850.72,9865446.22,899404.5,1.0,10764850.72,Senior Secured,1,PPSR - P&E,7508527.83,0.6975,2023-05-21,Covenant Breach,0.0666,0.0546,0.0666,Receivership,26,0.701941,2.45,Medium,2.5,4.0,0.0666,max_contract_vs_cost_of_funds,,,Financial Services,0.009000000000000005,0.710941,0.710941,1.3408999999999998,0.99625,1.3358716249999998,1.3358716249999998,macro_plus_industry,v1.0,baseline,0.9497259089491249,0.02988,0.9796059089491249,0.06333333333333335,0.9796059089491249,0.917564201382347,True,secured_proxy,0.35,0.9796059089491249,commercial,Unknown,PPSR - P&E,PPSR - P&E,NotApplicable,Low
