loan_id,product,state,property_type,occupancy,loan_type,mortgage_class,property_value_orig,original_ltv,original_principal,credit_score,dti,seasoning_months,default_date,property_value_at_default,ead,ltv_at_default,lmi_flag,lmi_eligible,contract_rate_proxy,cost_of_funds_proxy,discount_rate,house_price_decline,unemployment_shock,rate_shock,resolution_type,workout_months,realised_lgd,discount_rate_proxy_used,discount_rate_source,arrears_stage_proxy,proxy_arrears_flag,repayment_behaviour_proxy,proxy_behaviour_flag,borrower_type_proxy,cure_rate_proxy,liquidation_loss_proxy,lgd_cure_proxy,foreclosure_channel_flag,cure_overlay_applied_flag,cure_overlay_source,lgd_base,downturn_scalar,house_price_driver,house_price_source,unemployment_driver,unemployment_source,unemployment_year_bucket,rate_shock_driver,rate_shock_source,macro_downturn_scalar,industry_downturn_adjustment,combined_downturn_scalar,overlay_source,parameter_version,scenario_id,lgd_downturn,lgd_with_moc,lgd_after_lmi,lgd_final,std_module,std_security_or_stage_band,std_product_segment,std_cashflow_family,std_property_backed_subtype,std_industry_risk_band,capital_K,rwa,rwa_after_apra_scalar
290,Mortgage,QLD,Townhouse,Owner-Occupier,P&I,Non-Standard,771610.08,0.9477,731230.71,703,0.4886,92,2022-05-30,981056.77,549876.85,0.5605,1,1,0.0535,0.048,0.0535,0.0,0.015,0.0,Property Sale,16,0.0,0.0535,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.36336799999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,246822.89,271505.18
291,Mortgage,NSW,House,Owner-Occupier,P&I,Standard,1663177.15,0.8203,1364263.08,788,0.2513,94,2022-02-06,2235679.18,1027918.11,0.4598,1,1,0.0457,0.0351,0.0457,0.0,0.015,0.0,Property Sale,14,0.0,0.0457,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.016,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,307600.66,338360.73
292,Mortgage,NSW,Unit,Owner-Occupier,Interest-Only,Non-Standard,953468.91,0.9415,897704.98,666,0.4915,111,2019-10-04,1093412.73,774071.67,0.7079,1,1,0.0433,0.0469,0.0469,0.0,0.01,0.0036,Cure,4,0.017038,0.0469,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30301999999999996,0.024445464719217193,0.017038,0,True,mortgage_proxy_two_stage,0.017038,1.0991808,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0036,observed_rate_shock,1.0991808,1.0,1.0991808,macro_only,v1.0,baseline,0.0187278424704,0.0387278424704,0.03098227397632,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,347457.09,382202.8
293,Mortgage,WA,House,Owner-Occupier,P&I,Standard,795034.04,0.7563,601278.6,629,0.3891,12,2019-08-14,817287.93,587770.48,0.7192,0,0,0.0429,0.0287,0.0429,0.0,0.01,0.0,Property Sale,14,0.0,0.0429,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.3153079999999999,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,175888.12,193476.94
294,Mortgage,VIC,Unit,Investor,P&I,Non-Standard,1460631.15,0.6168,900908.24,640,0.4956,27,2024-02-13,642950.78,839588.57,1.3058,0,0,0.0543,0.0512,0.0543,0.4,0.01,0.0,Property Sale,13,0.422018,0.0543,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.082528,0.45997916012695755,0.422018,1,True,mortgage_proxy_two_stage,0.422018,1.2657600000000002,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2657600000000002,1.0,1.2657600000000002,macro_only,v1.0,baseline,0.53417350368,0.5541735036800001,0.5541735036800001,0.5541735036800001,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.132667,1392326.28,1531558.91
295,Mortgage,NSW,House,Investor,P&I,Standard,361837.47,0.6966,252073.4,614,0.351,86,2019-12-09,515920.22,195653.2,0.3792,0,0,0.0363,0.0406,0.0406,0.0,0.01,0.0043,Cure,4,0.011923,0.0406,max_contract_vs_cost_of_funds,60-89,True,strong,True,investor,0.33987999999999996,0.018061867539235287,0.011922999999999998,0,True,mortgage_proxy_two_stage,0.011922999999999998,1.1003904,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0043,observed_rate_shock,1.1003904,1.0,1.1003904,macro_only,v1.0,baseline,0.013119954739199998,0.0331199547392,0.0331199547392,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,58548.49,64403.34
296,Mortgage,VIC,Unit,Owner-Occupier,P&I,Standard,366477.67,0.7671,281125.91,632,0.3327,87,2023-01-14,631787.29,216878.0,0.3433,0,0,0.0353,0.0353,0.0353,0.0,0.015,0.0,Cure,3,0.012845,0.0353,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.37999999999999995,0.02071774193548387,0.012845,0,True,mortgage_proxy_two_stage,0.012845,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.014122306800000003,0.0341223068,0.0341223068,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,64899.93,71389.93
297,Mortgage,QLD,Townhouse,Owner-Occupier,Interest-Only,Non-Standard,820997.94,0.5329,437498.89,657,0.5203,118,2020-07-21,4199707.65,375303.53,0.0894,0,0,0.0549,0.0367,0.0549,0.0,0.03,0.0,Cure,6,0.020224,0.0549,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.21956399999999998,0.025913720023166536,0.020224,0,True,mortgage_proxy_two_stage,0.020224,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.02262822912,0.04262822912,0.04262822912,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,168462.27,185308.5
298,Mortgage,NSW,Unit,Owner-Occupier,P&I,Non-Standard,428950.93,0.7801,334605.09,595,0.2879,46,2018-11-27,544593.85,293615.99,0.5391,0,0,0.0469,0.0296,0.0469,0.0,0.01,0.0,Cure,3,0.012639,0.0469,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.37999999999999995,0.02038548387096774,0.012639,0,True,mortgage_proxy_two_stage,0.012639,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.013813921440000002,0.033813921440000005,0.033813921440000005,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,131795.23,144974.76
299,Mortgage,QLD,Unit,Owner-Occupier,P&I,Non-Standard,582255.37,0.9415,548210.92,680,0.4955,79,2018-01-26,598982.57,430412.08,0.7186,1,1,0.0383,0.0517,0.0517,0.0,0.01,0.0135,Cure,5,0.017707,0.0517,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30254,0.025387835861554787,0.017707,0,True,mortgage_proxy_two_stage,0.017707,1.1162880000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0135,observed_rate_shock,1.1162880000000002,1.0,1.1162880000000002,macro_only,v1.0,baseline,0.019766111616000004,0.03976611161600001,0.03181288929280001,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,193198.81,212518.7
300,Mortgage,NSW,Townhouse,Investor,P&I,Standard,1078550.4,0.5855,631543.5,734,0.3694,15,2021-07-14,1288058.03,609348.18,0.4731,0,0,0.0409,0.0289,0.0409,0.0,0.03,0.0,Cure,4,0.016086,0.0409,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.417672,0.02762360731409103,0.016086,0,True,mortgage_proxy_two_stage,0.016086,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01799830368,0.03799830368,0.03799830368,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,182345.17,200579.69
301,Mortgage,NSW,Unit,Owner-Occupier,Interest-Only,Standard,2075559.21,0.8567,1778064.75,625,0.3799,62,2024-05-03,429288.06,1616192.11,3.7648,1,1,0.0583,0.0437,0.0583,0.4,0.01,0.0,Property Sale,14,0.25491,0.0583,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.136412,0.295175477195144,0.25491,1,True,mortgage_proxy_two_stage,0.25491,1.2657600000000002,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.2657600000000002,1.0,1.2657600000000002,macro_only,v1.0,baseline,0.3226548816000001,0.3426548816000001,0.27412390528000014,0.27412390528000014,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.065624,1325771.38,1458348.51
302,Mortgage,VIC,House,Investor,Interest-Only,Non-Standard,1579904.58,0.9086,1435429.35,771,0.308,12,2020-05-25,1513874.33,1433352.03,0.9468,1,1,0.0565,0.0386,0.0565,0.0418,0.03,0.0,Property Sale,15,0.130546,0.0565,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.25064,0.17420999252695632,0.130546,1,True,mortgage_proxy_two_stage,0.130546,1.1369376000000002,0.0418,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.1369376000000002,1.0,1.1369376000000002,macro_only,v1.0,baseline,0.14842265592960002,0.1684226559296,0.13473812474368002,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,643387.87,707726.66
303,Mortgage,VIC,Unit,Owner-Occupier,P&I,Non-Standard,1452235.61,0.9247,1342832.48,710,0.4006,117,2020-04-27,701615.06,917697.8,1.308,1,0,0.0527,0.0508,0.0527,0.4,0.03,0.0,Cure,6,0.017064,0.0527,max_contract_vs_cost_of_funds,90+,True,strong,True,owner_occupier,0.19392800000000002,0.021169324824581427,0.017064,0,True,mortgage_proxy_two_stage,0.017064,1.2916800000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2916800000000004,1.0,1.2916800000000004,macro_only,v1.0,baseline,0.022041227520000005,0.04204122752,0.04204122752,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,411926.47,453119.11
304,Mortgage,QLD,Unit,Owner-Occupier,P&I,Non-Standard,981000.97,0.9321,914352.77,741,0.3138,55,2020-03-27,1054353.32,788328.22,0.7477,1,1,0.0471,0.0339,0.0471,0.0,0.03,0.0,Property Sale,9,0.0,0.0471,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.016,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,353856.42,389242.06
305,Mortgage,QLD,House,Investor,P&I,Standard,2353270.5,0.7347,1728846.26,640,0.2137,107,2021-05-19,194668.02,1229195.96,6.3143,0,0,0.048,0.0408,0.048,0.4,0.03,0.0,Property Sale,15,0.899994,0.048,max_contract_vs_cost_of_funds,90+,True,stable,True,investor,0.1,0.9999933333333333,0.899994,1,True,mortgage_proxy_two_stage,0.899994,1.2916800000000004,0.4,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.2916800000000004,1.0,1.2916800000000004,macro_only,v1.0,baseline,1.1625042499200002,1.1825042499200002,1.1825042499200002,1.0,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.239397,3678323.06,4046155.36
306,Mortgage,ACT,Unit,Investor,Interest-Only,Non-Standard,1203582.34,0.9398,1131112.91,731,0.2952,96,2020-11-11,4473925.73,976472.18,0.2183,1,1,0.0594,0.0396,0.0594,0.0,0.03,0.0,Cure,3,0.016144,0.0594,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.027834482758620684,0.016144,0,True,mortgage_proxy_two_stage,0.016144,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.01806319872,0.03806319872,0.030450558976,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,438308.49,482139.33
307,Mortgage,VIC,Townhouse,Investor,P&I,Standard,537249.45,0.8408,451713.75,614,0.2022,57,2023-09-19,512260.28,386267.15,0.754,1,1,0.0591,0.0449,0.0591,0.0465,0.015,0.0,Property Sale,14,0.0,0.0591,max_contract_vs_cost_of_funds,60-89,True,strong,True,investor,0.33999999999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.119528,0.0465,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.119528,1.0,1.119528,macro_only,v1.0,baseline,0.0,0.02,0.016,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,115589.0,127147.9
308,Mortgage,VIC,Townhouse,Investor,P&I,Non-Standard,1676693.01,0.5728,960329.52,733,0.5424,38,2021-04-14,2005966.67,865497.63,0.4315,0,0,0.0404,0.0296,0.0404,0.0,0.03,0.0,Property Sale,17,0.0,0.0404,max_contract_vs_cost_of_funds,90+,True,strong,True,investor,0.23691199999999998,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,388495.41,427344.95
309,Mortgage,WA,House,Owner-Occupier,P&I,Non-Standard,594752.55,0.7146,425013.17,690,0.538,6,2021-04-19,608502.18,422283.71,0.694,0,0,0.0553,0.0327,0.0553,0.0,0.03,0.0,Property Sale,15,0.0,0.0553,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.21744,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.11888,0.0,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.11888,1.0,1.11888,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,189550.24,208505.26
310,Mortgage,NSW,House,Investor,P&I,Standard,1092229.76,0.8232,899177.09,713,0.3383,113,2018-11-25,4848786.14,625917.68,0.1291,1,1,0.0399,0.0331,0.0399,0.0,0.01,0.0,Cure,4,0.014899,0.0399,max_contract_vs_cost_of_funds,30-59,True,strong,True,investor,0.42,0.025687931034482758,0.014899,0,True,mortgage_proxy_two_stage,0.014899,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.016284011040000004,0.03628401104000001,0.02902720883200001,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,187303.53,206033.88
311,Mortgage,VIC,Townhouse,Owner-Occupier,P&I,Non-Standard,1440935.67,0.6113,880848.5,609,0.4549,58,2024-05-20,479972.57,743412.29,1.5489,0,0,0.0403,0.0457,0.0457,0.4,0.01,0.0054,Property Sale,12,0.4738,0.0457,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.127412,0.5429824842881176,0.47379999999999994,1,True,mortgage_proxy_two_stage,0.47379999999999994,1.2750912000000003,0.4,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0054,observed_rate_shock,1.2750912000000003,1.0,1.2750912000000003,macro_only,v1.0,baseline,0.60413821056,0.6241382105600001,0.6241382105600001,0.6241382105600001,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.149417,1388478.8,1527326.68
312,Mortgage,NSW,Unit,Investor,Interest-Only,Standard,2229578.43,0.7883,1757525.02,626,0.321,65,2019-08-16,2664949.67,1583460.8,0.5942,0,0,0.0519,0.0325,0.0519,0.0,0.01,0.0,Property Sale,12,0.0,0.0519,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.27999999999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,473844.74,521229.21
313,Mortgage,NSW,House,Owner-Occupier,P&I,Standard,1411125.15,0.8,1128858.09,715,0.4349,39,2018-06-24,2270174.56,1019672.61,0.4492,0,0,0.0451,0.0418,0.0451,0.0,0.01,0.0,Property Sale,13,0.0,0.0451,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.3698119999999999,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,305133.22,335646.55
314,Mortgage,ACT,Townhouse,Investor,P&I,Non-Standard,1859856.35,0.5732,1066097.34,623,0.4819,9,2022-04-22,1871340.72,1060174.94,0.5665,0,0,0.0583,0.0332,0.0583,0.0,0.015,0.0,Property Sale,16,0.0,0.0583,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.26417199999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,475880.09,523468.1
315,Mortgage,WA,Unit,Owner-Occupier,P&I,Non-Standard,2484556.2,0.7543,1874071.9,707,0.5314,22,2021-11-13,2072605.48,1780867.46,0.8592,0,0,0.0372,0.0487,0.0487,0.1658,0.03,0.0115,Property Sale,11,0.122363,0.0487,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.20639200000000002,0.1541856936926039,0.122363,1,True,mortgage_proxy_two_stage,0.122363,1.2103776,0.1658,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0115,observed_rate_shock,1.2103776,1.0,1.2103776,macro_only,v1.0,baseline,0.1481054342688,0.16810543426879998,0.16810543426879998,0.16810543426879998,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.040244,895864.02,985450.43
316,Mortgage,QLD,House,Owner-Occupier,Interest-Only,Non-Standard,632701.61,0.8472,536045.12,597,0.3401,9,2020-09-11,607637.77,537107.69,0.8839,1,1,0.0478,0.0506,0.0506,0.0396,0.03,0.0028,Cure,3,0.010651,0.0506,max_contract_vs_cost_of_funds,60-89,True,stable,True,owner_occupier,0.30321999999999993,0.015286030023823876,0.010651,0,True,mortgage_proxy_two_stage,0.010651,1.1408256000000003,0.0396,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0028,observed_rate_shock,1.1408256000000003,1.0,1.1408256000000003,macro_only,v1.0,baseline,0.012150933465600004,0.0321509334656,0.025720746772480003,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,241091.21,265200.33
317,Mortgage,VIC,Unit,Owner-Occupier,P&I,Non-Standard,940672.78,0.7245,681520.3,730,0.4742,48,2020-09-28,842590.74,597432.19,0.709,0,0,0.058,0.0404,0.058,0.1043,0.03,0.0,Property Sale,15,0.0,0.058,max_contract_vs_cost_of_funds,60-89,True,strong,True,owner_occupier,0.3650959999999999,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.1639376000000001,0.1043,observed_house_price_decline,0.03,observed_unemployment_shock,covid_2020_2021,0.0,observed_rate_shock,1.1639376000000001,1.0,1.1639376000000001,macro_only,v1.0,baseline,0.0,0.02,0.02,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,268169.03,294985.93
318,Mortgage,NSW,House,Investor,Interest-Only,Standard,1198338.56,0.5054,605695.92,606,0.2931,95,2023-02-06,694846.4,523565.96,0.7535,0,0,0.0576,0.0365,0.0576,0.4,0.015,0.0,Property Sale,14,0.0,0.0576,max_contract_vs_cost_of_funds,60-89,True,stable,True,investor,0.27999999999999997,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.2722400000000003,0.4,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.2722400000000003,1.0,1.2722400000000003,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,156675.16,172342.68
319,Mortgage,NSW,House,Owner-Occupier,P&I,Non-Standard,1256930.58,0.5041,633577.62,713,0.5466,9,2019-04-10,1258497.65,626344.03,0.4977,0,0,0.0389,0.0336,0.0389,0.0,0.01,0.0,Cure,6,0.016499,0.0389,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.216408,0.021055600363454448,0.016499,0,True,mortgage_proxy_two_stage,0.016499,1.0929600000000002,0.0,observed_house_price_decline,0.01,observed_unemployment_shock,baseline_other_year,0.0,observed_rate_shock,1.0929600000000002,1.0,1.0929600000000002,macro_only,v1.0,baseline,0.01803274704,0.03803274704,0.03803274704,0.15,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.03591,281146.67,309261.34
320,Mortgage,NSW,House,Owner-Occupier,P&I,Standard,1233695.31,0.6607,815057.1,717,0.209,6,2023-04-30,1352002.68,816138.91,0.6037,0,0,0.0442,0.0292,0.0442,0.0,0.015,0.0,Property Sale,6,0.0,0.0442,max_contract_vs_cost_of_funds,30-59,True,strong,True,owner_occupier,0.45999999999999996,0.0,0.0,1,True,mortgage_proxy_two_stage,0.0,1.0994400000000002,0.0,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.0994400000000002,1.0,1.0994400000000002,macro_only,v1.0,baseline,0.0,0.02,0.02,0.1,mortgage,Unknown,Standard,NotApplicable,Residential Mortgage,Unknown,0.02394,244226.52,268649.18
321,Mortgage,VIC,Unit,Owner-Occupier,P&I,Non-Standard,2301363.66,0.9168,2109861.04,638,0.4112,76,2022-03-19,1644455.3,1683028.04,1.0235,1,1,0.0505,0.0344,0.0505,0.2854,0.015,0.0,Property Sale,18,0.18368,0.0505,max_contract_vs_cost_of_funds,90+,True,stable,True,owner_occupier,0.18795599999999998,0.22619463969932666,0.18368,1,True,mortgage_proxy_two_stage,0.18368,1.2227328000000002,0.2854,observed_house_price_decline,0.015,observed_unemployment_shock,normalising_2022_2023,0.0,observed_rate_shock,1.2227328000000002,1.0,1.2227328000000002,macro_only,v1.0,baseline,0.22459156070400005,0.24459156070400004,0.19567324856320004,0.19567324856320004,mortgage,Unknown,Non-Standard,NotApplicable,Residential Mortgage,Unknown,0.046844,985488.48,1084037.33
